I am using the following nodes: cn[097-098]
My job ID is: 418104
/gpfs/home/borwang
NUM CPUs 24
/gpfs/home/borwang
NUM CPUs 24
ID       Population  PopulationVariation  Compactness
1645     677831       14099               0.7405405405405405
2762     685131       6799                0.6210526315789473
3039     693382       1452                0.5632911392405063
1074     692015       85                  0.84375 
570      700324       8394                0.896551724137931
571      677770       14160               0.6344086021505376
2836     678873       13057               0.8370786516853932
2827     709098       17168               0.7543859649122807
ID       Population  PopulationVariation  Compactness
461      682562       9368                0.7607655502392344
3021     699596       7666                0.7236180904522613
2988     689557       2373                0.5497076023391814
1301     706400       14470               0.6984732824427481
1844     706784       14854               0.7172774869109948
2719     680827       11103               0.6479591836734694
2734     686522       5408                0.5333333333333333
751      686218       5712                0.8642533936651584
2212     700369       8439                0.7748917748917749
1954     704240       12310               0.6214689265536724
1468     692755       825                 0.8066298342541436
1824     676146       15784               0.6206896551724138
918      700407       8477                0.7748917748917749
976      674644       17286               0.5859030837004405
ID       Population  PopulationVariation  Compactness
687      706145       14215               0.6433121019108281
1845     685057       6873                0.642156862745098
722      695283       3353                0.7317073170731707
3004     709008       17078               0.6142131979695431
2895     685396       6534                0.713375796178344
756      686568       5362                0.7975708502024291
1378     677750       14180               0.8604651162790697
2428     694746       2816                0.7333333333333334
2429     692535       605                 0.6397058823529411
2124     694302       2372                0.6703296703296704
307      687903       4027                0.7992424242424243
333      677652       14278               0.7168141592920354
2182     688811       3119                0.6666666666666667
2159     705871       13941               0.8571428571428572
ID       Population  PopulationVariation  Compactness
1000     684846       7084                0.639269406392694
630      703959       12029               0.6696035242290749
1842     678508       13422               0.7311827956989247
1768     684292       7638                0.736318407960199
2028     706693       14763               0.6538461538461539
1707     708172       16242               0.75    
188      685962       5968                0.8248587570621468
1505     684367       7563                0.757201646090535
1859     705010       13080               0.6993464052287581
1813     691969       39                  0.5     
738      703549       11619               0.7949790794979079
1155     674860       17070               0.7788018433179723
2488     683216       8714                0.6517857142857143
2632     691624       306                 0.6927710843373494
ID       Population  PopulationVariation  Compactness
357      674830       17100               0.735632183908046
2709     701985       10055               0.7339901477832512
2817     698338       6408                0.68125 
2631     686492       5438                0.6272727272727272
1891     705504       13574               0.5698924731182795
2766     692494       564                 0.6857142857142857
27       708256       16326               0.5930232558139534
1176     680099       11831               0.75    
1708     678079       13851               0.8160919540229885
1059     697698       5768                0.7327586206896552
723      693247       1317                0.7044334975369457
699      694354       2424                0.6024096385542168
814      682290       9640                0.8063380281690141
823      693361       1431                0.8957345971563981
ID       Population  PopulationVariation  Compactness
2987     700692       8762                0.7018633540372671
1144     695530       3600                0.8278688524590164
874      686894       5036                0.8044444444444444
2089     708647       16717               0.6341463414634146
2580     684083       7847                0.6097560975609756
2449     677526       14404               0.6878612716763006
2799     694296       2366                0.6688311688311688
1140     697945       6015                0.7894736842105263
1806     680358       11572               0.5794871794871794
519      699997       8067                0.7388535031847134
1953     703216       11286               0.7063492063492063
2019     693091       1161                0.568075117370892
23       684215       7715                0.7873303167420814
27       680537       11393               0.5815217391304348
ID       Population  PopulationVariation  Compactness
2424     706203       14273               0.6698564593301435
235      691065       865                 0.779467680608365
989      695810       3880                0.6261261261261262
752      698375       6445                0.8146341463414635
2799     679655       12275               0.6871165644171779
1456     681327       10603               0.5617977528089888
2814     704022       12092               0.664179104477612
533      693792       1862                0.9122137404580153
548      681575       10355               0.7541899441340782
1680     680908       11022               0.8146067415730337
1641     696245       4315                0.5897435897435898
1491     685648       6282                0.6441717791411044
2914     683838       8092                0.6818181818181819
2931     708564       16634               0.8025210084033614
ID       Population  PopulationVariation  Compactness
237      685103       6827                0.6758241758241759
754      707088       15158               0.8348623853211009
933      696270       4340                0.8035087719298246
935      695122       3192                0.7901234567901234
2799     699936       8006                0.6813186813186813
1974     687309       4621                0.655   
2598     702987       11057               0.7102272727272727
1644     683507       8423                0.8571428571428572
1643     681212       10718               0.6057142857142856
1110     687191       4739                0.6919431279620853
301      685989       5941                0.681592039800995
83       691745       185                 0.6596638655462185
3000     681224       10706               0.6346153846153846
2997     702344       10414               0.6013986013986015
ID       Population  PopulationVariation  Compactness
1170     676195       15735               0.8049792531120332
647      697652       5722                0.724   
1040     698679       6749                0.5823529411764705
1800     679336       12594               0.638095238095238
566      706231       14301               0.6342857142857143
2874     698435       6505                0.7630057803468209
1006     688948       2982                0.8202764976958525
925      684070       7860                0.7610619469026548
2853     691480       450                 0.8489208633093526
2844     697569       5639                0.7333333333333334
1828     702066       10136               0.6486486486486487
1827     681492       10438               0.6304347826086957
2135     695535       3605                0.7311320754716981
2182     689339       2591                0.625   
ID       Population  PopulationVariation  Compactness
2825     696771       4841                0.7083333333333333
994      682718       9212                0.6600985221674878
1324     693877       1947                0.8368200836820083
1661     683170       8760                0.702247191011236
2521     709058       17128               0.6703296703296704
538      674778       17152               0.6569037656903766
450      696258       4328                0.7991071428571428
1871     687575       4355                0.6933962264150944
1514     699695       7765                0.782608695652174
1513     686106       5824                0.7     
2571     696397       4467                0.6974358974358974
2585     680008       11922               0.5846153846153845
614      707972       16042               0.7276422764227642
627      692644       714                 0.7456896551724138
ID       Population  PopulationVariation  Compactness
1645     682208       9722                0.8342541436464088
2893     687909       4021                0.7666666666666666
2564     677867       14063               0.5664335664335665
2345     701007       9077                0.7103825136612022
1151     698948       7018                0.8771929824561404
1150     699127       7197                0.6727272727272727
2379     682135       9795                0.7649402390438247
198      683027       8903                0.6927374301675977
953      705994       14064               0.7941176470588236
918      684230       7700                0.6556016597510373
337      701477       9547                0.6358695652173914
686      689653       2277                0.7752808988764045
1858     692832       902                 0.7277486910994764
1898     700613       8683                0.7172774869109948
ID       Population  PopulationVariation  Compactness
1033     701041       9111                0.76    
2121     686559       5371                0.6470588235294117
2679     678317       13613               0.6511627906976745
1906     679920       12010               0.5734265734265734
512      702333       10403               0.6978021978021978
249      684054       7876                0.4694835680751174
269      703090       11160               0.6893203883495146
515      683999       7931                0.7173913043478262
2601     705440       13510               0.6164383561643836
2953     697557       5627                0.5     
1453     705247       13317               0.8666666666666667
3008     677698       14232               0.7277777777777779
1296     705984       14054               0.8600823045267489
833      675788       16142               0.8293838862559242
ID       Population  PopulationVariation  Compactness
1312     675785       16145               0.841025641025641
168      678297       13633               0.8110236220472441
2789     708539       16609               0.5963855421686747
1902     697780       5850                0.5578947368421052
526      702171       10241               0.6578947368421053
524      691524       406                 0.5911602209944751
38       680728       11202               0.6642857142857144
2215     688956       2974                0.6919642857142857
2188     686835       5095                0.7090909090909091
1000     702595       10665               0.8493150684931507
925      686633       5297                0.765   
1824     682224       9706                0.6449704142011834
1992     708382       16452               0.8870967741935484
1761     696578       4648                0.772972972972973
ID       Population  PopulationVariation  Compactness
874      675443       16487               0.8008849557522124
3011     678700       13230               0.8734177215189873
1761     688293       3637                0.8743455497382199
2992     687191       4739                0.8210116731517509
2698     708856       16926               0.5924170616113744
2607     705923       13993               0.6211180124223603
2924     704302       12372               0.4943820224719101
1482     677484       14446               0.5846153846153845
2184     699592       7662                0.6403508771929824
2061     683765       8165                0.6181818181818182
2262     691430       500                 0.6699029126213591
2314     704619       12689               0.572192513368984
961      693814       1884                0.817351598173516
1003     687615       4315                0.7193877551020409
ID       Population  PopulationVariation  Compactness
46       685433       6497                0.6972972972972973
2158     677165       14765               0.7282051282051283
2853     695504       3574                0.7729083665338645
1650     708577       16647               0.7657142857142857
1762     677688       14242               0.7     
1110     681987       9943                0.6581196581196581
301      707501       15571               0.6484848484848484
782      698242       6312                0.8778625954198473
868      696934       5004                0.8798283261802575
2581     680702       11228               0.74235807860262
2777     705129       13199               0.625   
2727     691967       37                  0.6666666666666667
1877     695003       3073                0.6780487804878048
1878     685195       6735                0.5163398692810457
ID       Population  PopulationVariation  Compactness
2077     679530       12400               0.7149321266968326
2535     681826       10104               0.6225165562913908
340      696919       4989                0.7430167597765363
386      707117       15187               0.8208333333333333
2004     680237       11693               0.5827814569536424
1843     701106       9176                0.5979381443298969
2328     677949       13981               0.6292134831460674
623      700173       8243                0.746606334841629
1155     707188       15258               0.725   
1176     687966       3964                0.8617511520737327
2863     698583       6653                0.8044692737430168
1072     688124       3806                0.6629213483146068
2978     681902       10028               0.7675438596491229
1500     698407       6477                0.64    
ID       Population  PopulationVariation  Compactness
2819     676984       14946               0.5804597701149425
1997     692246       316                 0.6434782608695653
1996     692102       172                 0.6384180790960452
583      698664       6734                0.8286852589641435
763      697766       5836                0.6465116279069767
760      676169       15761               0.6881720430107527
1645     695727       3797                0.6844444444444444
1514     676989       14941               0.6684782608695652
1504     694068       2138                0.7560975609756098
1490     689488       2442                0.6331360946745562
2881     702524       10594               0.810077519379845
2873     704246       12316               0.752808988764045
2978     706363       14433               0.5819209039548023
1500     683691       8239                0.639344262295082
ID       Population  PopulationVariation  Compactness
1513     692108       178                 0.6421052631578947
351      700583       8653                0.6417112299465241
1953     697385       5455                0.6595744680851063
2400     690061       1869                0.8418079096045198
1991     684558       7372                0.7151898734177216
763      679905       12025               0.8811881188118812
2730     690573       1357                0.6898395721925134
2452     688055       3875                0.6524822695035462
2494     694950       3020                0.7316017316017316
2489     690031       1899                0.6020408163265306
1109     696754       4824                0.6145833333333333
1169     696532       4602                0.7847222222222222
376      681619       10311               0.7854406130268199
317      703913       11983               0.5412371134020619
ID       Population  PopulationVariation  Compactness
1530     691220       710                 0.8208092485549133
608      705541       13611               0.6098901098901099
2547     703625       11695               0.6628571428571428
1296     677947       13983               0.8502202643171806
1823     694084       2154                0.6413043478260869
1810     702803       10873               0.6831683168316831
2373     703189       11259               0.7125  
2374     695059       3129                0.7119565217391304
936      695214       3284                0.7982456140350878
1037     678861       13069               0.7053571428571428
1056     684942       6988                0.65    
29       683872       8058                0.6640625
2971     676882       15048               0.5325443786982249
1505     693788       1858                0.6484375
ID       Population  PopulationVariation  Compactness
1726     699553       7623                0.6751592356687899
648      701542       9612                0.7068273092369478
2372     696783       4853                0.7109375
2381     675867       16063               0.6878306878306879
2997     679276       12654               0.7017543859649122
1024     696673       4743                0.7054794520547945
798      677785       14145               0.8333333333333334
2534     702313       10383               0.6451612903225806
1033     708935       17005               0.8892988929889298
920      689951       1979                0.7415730337078652
2814     683558       8372                0.6148648648648649
2810     702722       10792               0.6137931034482759
2821     681431       10499               0.8076923076923077
2825     690638       1292                0.5569620253164558
ID       Population  PopulationVariation  Compactness
2191     694093       2163                0.6871165644171779
1760     692375       445                 0.8722222222222222
2821     691548       382                 0.6621621621621622
349      675901       16029               0.6174863387978142
2535     706132       14202               0.704225352112676
2605     677862       14068               0.6285714285714286
1496     699856       7926                0.6865671641791045
1502     686256       5674                0.581151832460733
548      698214       6284                0.8725868725868726
504      701474       9544                0.78125 
1384     688495       3435                0.7832699619771863
1310     693153       1223                0.7735042735042735
2310     688469       3461                0.6448598130841121
1803     693199       1269                0.6635071090047393
ID       Population  PopulationVariation  Compactness
1924     681826       10104               0.675   
2565     698166       6236                0.7289719626168225
337      702257       10327               0.6477272727272727
1671     675580       16350               0.7486033519553073
1715     677178       14752               0.6312849162011174
1731     704699       12769               0.7796610169491526
237      691418       512                 0.7663934426229508
571      704260       12330               0.8838951310861423
340      694054       2124                0.7603305785123967
338      683278       8652                0.6514285714285715
948      681860       10070               0.6228813559322034
814      705298       13368               0.868421052631579
1461     683472       8458                0.7134146341463414
1458     703681       11751               0.6225165562913908
ID       Population  PopulationVariation  Compactness
1828     687415       4515                0.695906432748538
1223     699619       7689                0.7157534246575342
121      690504       1426                0.6277777777777778
1639     693878       1948                0.6547085201793722
2655     678515       13415               0.5525114155251142
2775     705285       13355               0.5948717948717949
2776     707052       15122               0.6649214659685864
1888     694924       2994                0.6091370558375635
2449     700451       8521                0.6186440677966102
2850     681953       9977                0.6958762886597938
1453     691043       887                 0.8393782383419689
1028     697307       5377                0.6470588235294117
730      683021       8909                0.8508064516129032
744      676060       15870               0.8507462686567164
ID       Population  PopulationVariation  Compactness
903      700728       8798                0.9098712446351931
1201     685318       6612                0.841897233201581
2963     697958       6028                0.6690647482014389
287      682025       9905                0.5739644970414202
2172     699584       7654                0.7070707070707071
2045     678552       13378               0.7393939393939394
535      688172       3758                0.7456896551724138
548      677875       14055               0.8972332015810277
504      686331       5599                0.65    
1575     689366       2564                0.6213592233009708
1470     702039       10109               0.8     
1898     698366       6436                0.5540540540540541
1941     708024       16094               0.6056338028169015
1940     692689       759                 0.6212121212121212
ID       Population  PopulationVariation  Compactness
1999     690690       1240                0.7828282828282829
548      704381       12451               0.928030303030303
345      675335       16595               0.7790055248618785
1513     702234       10304               0.675392670157068
2159     696827       4897                0.5748502994011976
2633     699161       7231                0.6718146718146718
2431     676418       15512               0.5974025974025974
2935     694042       2112                0.6277372262773723
252      682795       9135                0.8351648351648352
27       690636       1294                0.671957671957672
2715     705290       13360               0.5343915343915344
2710     676384       15546               0.5290697674418605
760      694388       2458                0.8857142857142857
745      698446       6516                0.6971153846153846
ID       Population  PopulationVariation  Compactness
1908     708165       16235               0.6822033898305084
2714     693699       1769                0.4426229508196722
195      686751       5179                0.691588785046729
111      707242       15312               0.6584158415841583
548      707337       15407               0.7239263803680982
2889     674959       16971               0.8326530612244898
2893     687072       4858                0.5666666666666667
916      686902       5028                0.82421875
745      674959       16971               0.8837209302325582
2406     708507       16577               0.7292817679558011
1059     705657       13727               0.6245059288537549
1067     676580       15350               0.6229508196721312
1574     694493       2563                0.788659793814433
1760     674704       17226               0.7303370786516854
ID       Population  PopulationVariation  Compactness
2470     685575       6355                0.5705128205128205
2775     679828       12102               0.6036036036036037
556      701621       9691                0.825531914893617
934      695229       3299                0.8319672131147541
645      702786       10856               0.6984126984126984
1703     707581       15651               0.827027027027027
1698     680963       10967               0.6646706586826348
100      691036       894                 0.7798165137614679
1783     678587       13343               0.5862068965517242
1769     702524       10594               0.74375 
1000     694010       2080                0.8252788104089219
992      686656       5274                0.7619047619047619
1825     682589       9341                0.6576086956521738
1816     698042       6112                0.6133333333333333
ID       Population  PopulationVariation  Compactness
2182     690317       1613                0.6929824561403508
1296     700787       8857                0.8178137651821862
846      677484       14446               0.8104265402843602
1113     701568       9638                0.754863813229572
109      707741       15811               0.5878787878787879
1117     687561       4369                0.7692307692307692
2727     692138       208                 0.698019801980198
2717     703480       11550               0.702020202020202
1921     685689       6241                0.6891891891891893
1665     688678       3252                0.7484662576687117
523      674669       17261               0.7361702127659575
516      703948       12018               0.6141304347826086
2987     683703       8227                0.7619047619047619
2891     689264       2666                0.5611510791366907
ID       Population  PopulationVariation  Compactness
1194     701855       9925                0.8279569892473118
935      708457       16527               0.75    
2825     680301       11629               0.8033707865168539
1953     703997       12067               0.6486486486486487
1814     691625       305                 0.64    
1859     684764       7166                0.5515151515151515
1845     708775       16845               0.7136752136752137
1850     676965       14965               0.5688622754491017
1040     690635       1295                0.6476190476190475
35       683940       7990                0.7634408602150538
2570     684086       7844                0.6807228915662651
2571     685172       6758                0.7     
667      690929       1001                0.8634686346863468
3011     695526       3596                0.6850828729281768
ID       Population  PopulationVariation  Compactness
450      703561       11631               0.7551020408163265
1163     683867       8063                0.7211538461538461
2821     683593       8337                0.8206521739130435
1824     702351       10421               0.564935064935065
801      701321       9391                0.8283261802575107
2300     685515       6415                0.6542553191489362
249      699564       7634                0.8270042194092827
979      692732       802                 0.6769911504424779
89       684492       7438                0.6491228070175439
1975     701354       9424                0.6196581196581197
2742     699773       7843                0.6968085106382979
2744     688119       3811                0.6174496644295302
2124     676734       15196               0.7578947368421053
2092     684051       7879                0.6324324324324324
ID       Population  PopulationVariation  Compactness
2018     690782       1148                0.680161943319838
2736     682618       9312                0.5413533834586466
2747     701207       9277                0.7080745341614907
1055     700231       8301                0.6140350877192983
979      708937       17007               0.8352059925093633
2183     681048       10882               0.815028901734104
2182     707528       15598               0.6589595375722543
2368     675017       16913               0.6901408450704225
761      695546       3616                0.8099547511312217
290      684378       7552                0.7336244541484715
315      685419       6511                0.7149321266968326
734      704095       12165               0.7285714285714286
2556     687650       4280                0.7317073170731707
2557     682571       9359                0.6488095238095238
ID       Population  PopulationVariation  Compactness
2057     702510       10580               0.6588235294117647
1104     686830       5100                0.7161016949152542
810      684778       7152                0.8348214285714286
2332     693572       1642                0.6815642458100559
919      689893       2037                0.8366533864541833
2180     682710       9220                0.6292682926829268
2177     695075       3145                0.6613756613756614
2455     700382       8452                0.5816326530612245
1013     689603       2327                0.7782101167315175
923      702005       10075               0.6037735849056604
100      704108       12178               0.6625514403292181
111      680960       10970               0.5957446808510638
1463     685790       6140                0.5925925925925926
1464     688811       3119                0.6390977443609023
ID       Population  PopulationVariation  Compactness
1186     700066       8136                0.8185328185328186
524      684764       7166                0.7966101694915254
1992     677733       14197               0.6545454545454545
1976     701789       9859                0.6445497630331753
1972     682427       9503                0.7428571428571429
1498     692180       250                 0.6838709677419355
654      699491       7561                0.6118721461187215
1155     686142       5788                0.8669527896995708
171      685751       6179                0.7282608695652174
1639     683461       8469                0.7840909090909091
2604     697933       6003                0.728813559322034
2605     706646       14716               0.4930555555555556
749      703164       11234               0.7947598253275109
1033     685480       6450                0.731958762886598
ID       Population  PopulationVariation  Compactness
2593     687842       4088                0.6824644549763033
2410     706750       14820               0.8520408163265306
2409     688240       3690                0.7701149425287357
692      703902       11972               0.6714975845410628
677      684446       7484                0.6926605504587156
2532     703723       11793               0.6849315068493151
822      676015       15915               0.8732394366197183
874      692049       119                 0.8326359832635983
887      692448       518                 0.6793248945147679
56       691483       447                 0.6801801801801801
1501     677313       14617               0.7943548387096774
1491     700241       8311                0.5878787878787879
1431     681103       10827               0.5688622754491017
2999     701472       9542                0.6711409395973154
ID       Population  PopulationVariation  Compactness
2477     697927       5997                0.6461538461538461
2897     690616       1314                0.6086956521739131
3012     697431       5501                0.8065843621399177
2636     700178       8248                0.6243386243386244
2821     705928       13998               0.7752293577981652
1783     691378       552                 0.8279569892473118
2008     702368       10438               0.6036585365853658
1201     684122       7808                0.8368200836820083
249      679643       12287               0.6371681415929203
1842     701189       9259                0.6168224299065421
1843     677211       14719               0.6298076923076923
237      680064       11866               0.691358024691358
611      695715       3785                0.7926267281105991
610      683257       8673                0.8066037735849056
ID       Population  PopulationVariation  Compactness
2364     691120       810                 0.7771739130434783
1888     688502       3428                0.6388888888888888
1147     679099       12831               0.8858447488584476
82       695734       3804                0.6868131868131868
1953     697862       5932                0.7078189300411523
113      683158       8772                0.6358024691358024
293      707807       15877               0.6771300448430493
352      706198       14268               0.625668449197861
2853     691779       151                 0.6086956521739131
2845     675238       16692               0.7453416149068324
2515     683571       8359                0.6483516483516483
2745     696139       4209                0.4516129032258065
1168     701177       9247                0.8072727272727273
1169     689643       2287                0.8388429752066116
ID       Population  PopulationVariation  Compactness
1769     688799       3131                0.6     
744      680713       11217               0.7695652173913043
2550     709126       17196               0.7048458149779735
1533     702012       10082               0.6369426751592357
607      675246       16684               0.5606936416184971
2726     677107       14823               0.6881188118811881
195      693064       1134                0.6242038216560509
972      675112       16818               0.6730038022813688
618      695726       3796                0.6943231441048034
616      693812       1882                0.7192982456140351
1191     709194       17264               0.8076923076923077
1197     700200       8270                0.8777292576419214
1482     682530       9400                0.7803468208092486
1488     704386       12456               0.5273972602739726
ID       Population  PopulationVariation  Compactness
2916     701080       9150                0.7159763313609467
1947     677900       14030               0.8804347826086957
2098     687159       4771                0.6739130434782609
2440     691166       764                 0.6594202898550725
944      705486       13556               0.8777292576419214
978      679918       12012               0.8351648351648352
2078     679699       12231               0.6682242990654206
734      700949       9019                0.8671875
2603     693879       1949                0.5340314136125655
72       677377       14553               0.6767676767676767
3010     693953       2023                0.7128712871287128
479      696687       4757                0.6243654822335025
2747     704073       12143               0.7128205128205128
2536     697701       5771                0.6049382716049383
ID       Population  PopulationVariation  Compactness
2452     689768       2162                0.6869565217391305
89       687345       4585                0.51875 
1956     707152       15222               0.7653061224489796
2706     679437       12493               0.5806451612903225
3014     682784       9146                0.644   
881      674646       17284               0.8785425101214575
519      701131       9201                0.7206703910614525
163      683583       8347                0.6271186440677966
2813     707436       15506               0.6023391812865497
2812     685476       6454                0.5     
1372     699504       7574                0.8253968253968254
1357     706728       14798               0.8401639344262295
796      686142       5788                0.691588785046729
27       695895       3965                0.6631016042780749
ID       Population  PopulationVariation  Compactness
2578     708431       16501               0.7248908296943232
2059     696276       4346                0.7053941908713692
1642     699701       7771                0.6176470588235294
2789     681155       10775               0.6734693877551021
262      682357       9573                0.6877828054298643
260      689521       2409                0.567741935483871
545      685177       6753                0.7085201793721974
547      701125       9195                0.7607655502392344
1989     689431       2499                0.7542857142857142
1171     682779       9151                0.7689243027888446
1434     674684       17246               0.703030303030303
1823     705099       13169               0.7134146341463414
860      696723       4793                0.8441558441558441
865      694568       2638                0.7725118483412322
ID       Population  PopulationVariation  Compactness
2384     675247       16683               0.6449704142011834
1980     698237       6307                0.5989583333333333
1759     676727       15203               0.6301369863013699
1349     697905       5975                0.8616071428571428
2799     688013       3917                0.7111111111111111
2785     696835       4905                0.6472868217054264
1033     699075       7145                0.7316176470588236
1030     699070       7140                0.8935361216730038
1118     697079       5149                0.6608187134502924
2786     693785       1855                0.6280487804878049
711      680561       11369               0.5945945945945945
643      706078       14148               0.736842105263158
2528     676566       15364               0.6576086956521738
2456     701849       9919                0.6687898089171975
ID       Population  PopulationVariation  Compactness
1488     679546       12384               0.5753424657534247
268      675756       16174               0.7909604519774012
1163     694220       2290                0.7142857142857143
766      703883       11953               0.881578947368421
347      697863       5933                0.7764705882352941
351      683895       8035                0.6264367816091954
2206     701980       10050               0.6964285714285714
2057     693867       1937                0.6633165829145728
2758     690833       1097                0.7370689655172413
2747     702808       10878               0.6291390728476821
27       696697       4767                0.77431906614786
2853     687064       4866                0.8303030303030303
1514     685717       6213                0.8494623655913979
2130     692898       968                 0.592814371257485
ID       Population  PopulationVariation  Compactness
2078     703513       11583               0.6853932584269663
2890     691300       630                 0.6791044776119404
571      679875       12055               0.7773109243697479
844      700295       8365                0.712962962962963
2197     675617       16313               0.6436781609195402
786      701389       9459                0.85    
1905     699812       7882                0.8     
2960     689685       2245                0.8442028985507246
2959     684273       7657                0.6433566433566433
2041     676930       15000               0.6767676767676767
2535     697294       5364                0.6696832579185521
2744     700045       8115                0.6756756756756757
645      707822       15892               0.76890756302521
709      679177       12753               0.5795454545454546
ID       Population  PopulationVariation  Compactness
1163     704352       12422               0.8620689655172413
2159     695843       3913                0.7857142857142857
2896     681518       10412               0.6178343949044586
964      689235       2695                0.8007518796992481
1892     690561       1369                0.5730337078651686
686      696118       4188                0.736842105263158
576      703035       11105               0.6512605042016807
395      678509       13421               0.8546255506607929
1773     701383       9453                0.5647668393782384
1764     688613       3317                0.5641025641025641
2786     675570       16360               0.6137931034482759
526      685377       6553                0.7327586206896552
2666     690945       985                 0.6666666666666667
2672     705968       14038               0.5628415300546448
ID       Population  PopulationVariation  Compactness
970      690648       1282                0.8268398268398268
